,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Colombia,1.0,2.0,2.0,29.0,1.0,8.0,50.0,0.0,1.0,23.0,14.0,9.0,1.0,7.0,3.0,19.0,0.0,1138.0,0.0,0.0,49.0,4.0,60.0,4.0,0.0,31.0,0.0,23.0,10.0,0.0,4.0,6.0,10.0,0.0,0.0,1.0,0.0,32.0,3.0,1.0,0.0,7.0,3.0,0.0,28.0,16.0,12.0,0.0,8.0,2.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,7.0,11.0,9.0,0.0,0.0,3.0,0.0,0.0,48.0,2.0,49.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,8.0,7.0,5.0,1.0,38.0,7.0,6.0,0.0,16.0,11.0,9.0,41.0,7.0,1.0,1.0,1.0,0.0,3.0,2.0,122.0,0.0,14.0,13.0,0.0,21.0,9.0,4.0,0.0,1.0,1.0,27.0,2.0,14.0,5.0,0.0,1.0,0.0,32.0,62.0
Chile,16.0,5.0,0.0,16.0,0.0,5.0,19.0,0.0,2.0,10.0,6.0,12.0,2.0,2.0,0.0,23.0,0.0,1494.0,0.0,0.0,7.0,18.0,41.0,4.0,0.0,18.0,7.0,5.0,1.0,0.0,3.0,0.0,12.0,1.0,0.0,1.0,0.0,19.0,2.0,0.0,3.0,3.0,11.0,0.0,47.0,8.0,9.0,1.0,16.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,1.0,33.0,7.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,8.0,3.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,18.0,8.0,0.0,10.0,42.0,5.0,0.0,4.0,7.0,7.0,19.0,5.0,1.0,2.0,1.0,0.0,6.0,1.0,40.0,0.0,42.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,28.0
Iceland,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,11.0,0.0,2.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
China,2.0,35.0,9.0,566.0,7.0,37.0,27.0,0.0,64.0,4.0,27.0,33.0,46.0,165.0,9.0,410.0,4.0,13518.0,31.0,10.0,107.0,137.0,81.0,52.0,3.0,514.0,169.0,233.0,50.0,0.0,70.0,17.0,238.0,2.0,0.0,16.0,6.0,204.0,48.0,11.0,25.0,19.0,31.0,19.0,54.0,343.0,186.0,220.0,210.0,46.0,10.0,0.0,1111.0,60.0,13.0,9.0,19.0,10.0,31.0,9.0,1.0,1.0,17.0,3.0,349.0,160.0,46.0,643.0,64.0,21.0,9.0,21.0,13.0,2134.0,5.0,25.0,96.0,5629.0,56.0,3.0,32.0,121.0,25.0,9.0,64.0,18.0,773.0,88.0,140.0,1.0,16.0,57.0,0.0,42.0,2.0,92.0,0.0,384.0,52.0,19.0,29.0,45.0,1.0,9.0,7.0,1.0,162.0,2.0,75.0,239.0,6.0,14.0,1.0,46.0,207.0
Guernsey,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,57.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,2.0,1.0,0.0,0.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Lebanon,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,6.0,1.0,0.0,418.0,0.0,0.0,1.0,2.0,1.0,195.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,112.0,42.0,3.0,4.0,0.0,0.0,0.0,48.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,9.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,4.0,13.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,140.0,1.0,0.0,0.0,4.0,4.0
Haiti,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,391.0,0.0,4.0,0.0,112.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,16.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,25.0,0.0,0.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,12.0,5.0
United Kingdom,2.0,12.0,13.0,1597.0,25.0,30.0,29.0,3.0,62.0,24.0,235.0,24.0,101.0,55.0,8.0,301.0,6.0,11719.0,13.0,14.0,285.0,113.0,54.0,200.0,3.0,494.0,7.0,344.0,48.0,0.0,81.0,7.0,184.0,1.0,0.0,7.0,13.0,693.0,69.0,21.0,192.0,95.0,7.0,3.0,417.0,307.0,371.0,25.0,350.0,136.0,8.0,0.0,1724.0,5.0,3.0,15.0,67.0,6.0,116.0,38.0,17.0,0.0,85.0,4.0,146.0,150.0,33.0,527.0,91.0,10.0,1.0,5.0,70.0,70.0,8.0,33.0,103.0,126.0,423.0,4.0,49.0,290.0,14.0,7.0,169.0,57.0,172.0,400.0,228.0,1.0,27.0,18.0,0.0,56.0,17.0,418.0,0.0,190.0,137.0,75.0,72.0,38.0,7.0,7.0,27.0,24.0,172.0,0.0,262.0,181.0,0.0,4.0,0.0,67.0,205.0
Ghana,1.0,2.0,2.0,19.0,0.0,2.0,5.0,5.0,6.0,1.0,12.0,3.0,2.0,9.0,0.0,13.0,2.0,539.0,1.0,1.0,1.0,7.0,19.0,1.0,4.0,1088.0,1.0,23.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,116.0,26.0,9.0,1.0,5.0,5.0,3.0,1.0,4.0,34.0,11.0,1.0,5.0,1.0,6.0,0.0,37.0,0.0,0.0,10.0,0.0,5.0,11.0,0.0,0.0,0.0,3.0,1.0,5.0,141.0,475.0,42.0,4.0,0.0,0.0,2.0,6.0,1.0,7.0,0.0,3.0,5.0,36.0,0.0,30.0,5.0,10.0,0.0,5.0,1.0,3.0,24.0,11.0,0.0,12.0,10.0,0.0,7.0,2.0,11.0,0.0,8.0,7.0,1.0,5.0,6.0,2.0,1.0,0.0,1.0,15.0,0.0,80.0,13.0,0.0,0.0,5.0,17.0,14.0
South Africa,3.0,0.0,1.0,138.0,3.0,1.0,5.0,0.0,4.0,4.0,2.0,14.0,2.0,4.0,9.0,34.0,3.0,1060.0,0.0,0.0,21.0,10.0,11.0,2.0,0.0,109.0,1.0,34.0,2.0,0.0,2.0,2.0,37.0,4.0,0.0,1.0,0.0,26.0,4.0,0.0,4.0,1.0,0.0,1.0,7.0,19.0,11.0,7.0,4.0,3.0,1.0,0.0,198.0,1.0,1.0,9.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,8.0,48.0,20.0,139.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,11.0,10.0,31.0,11.0,1.0,15.0,9.0,4.0,1.0,8.0,5.0,101.0,20.0,8.0,0.0,1.0,7.0,0.0,5.0,6.0,9.0,0.0,15.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,110.0,0.0,23.0,4.0,5.0,3.0,0.0,19.0,21.0
Peru,2.0,0.0,2.0,0.0,2.0,1.0,12.0,0.0,4.0,6.0,11.0,6.0,0.0,3.0,0.0,41.0,0.0,1864.0,19.0,0.0,1.0,5.0,112.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,1.0,4.0,10.0,2.0,0.0,2.0,3.0,15.0,4.0,2.0,0.0,15.0,3.0,1.0,55.0,51.0,20.0,1.0,15.0,1.0,1.0,0.0,42.0,0.0,1.0,0.0,6.0,6.0,8.0,4.0,0.0,0.0,7.0,0.0,8.0,13.0,0.0,85.0,26.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,44.0,27.0,0.0,28.0,3.0,2.0,1.0,56.0,20.0,7.0,36.0,10.0,0.0,7.0,3.0,0.0,2.0,0.0,216.0,3.0,38.0,8.0,0.0,6.0,7.0,0.0,0.0,3.0,3.0,43.0,0.0,4.0,19.0,1.0,1.0,0.0,9.0,45.0
Namibia,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
Hong Kong,1.0,4.0,1.0,127.0,3.0,18.0,3.0,0.0,2.0,3.0,0.0,3.0,6.0,1.0,3.0,58.0,2.0,2122.0,1.0,0.0,63.0,7.0,13.0,12.0,1.0,107.0,1.0,65.0,4.0,0.0,13.0,9.0,16.0,0.0,0.0,2.0,0.0,50.0,39.0,1.0,6.0,7.0,8.0,0.0,16.0,48.0,26.0,20.0,44.0,16.0,1.0,0.0,261.0,2.0,0.0,1.0,6.0,5.0,3.0,2.0,2.0,0.0,9.0,0.0,28.0,22.0,5.0,26.0,3.0,1.0,0.0,2.0,4.0,68.0,2.0,4.0,58.0,112.0,11.0,0.0,10.0,7.0,2.0,0.0,9.0,3.0,157.0,25.0,37.0,1.0,1.0,4.0,0.0,2.0,1.0,10.0,1.0,95.0,5.0,2.0,0.0,7.0,0.0,0.0,3.0,2.0,24.0,1.0,37.0,327.0,1.0,4.0,0.0,4.0,17.0
Morocco,2.0,3.0,0.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,5.0,105.0,1.0,2393.0,0.0,0.0,31.0,1.0,2.0,58.0,1.0,93.0,1.0,184.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,82.0,6.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,6.0,0.0,0.0,0.0,183.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,45.0,1.0,1.0,0.0,1.0,0.0,23.0,1.0,0.0,6.0,6.0,12.0,0.0,13.0,9.0,2.0,0.0,5.0,2.0,17.0,27.0,44.0,1.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,12.0,8.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,30.0,0.0,6.0,23.0,1.0,0.0,0.0,6.0,26.0
Slovenia,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,501.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,6.0,1.0,5.0,1.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0,30.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,4.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0
Svalbard and Jan Mayen,1.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1.0,19.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0
Germany,9.0,6.0,12.0,766.0,28.0,35.0,9.0,1.0,26.0,7.0,80.0,16.0,38.0,16.0,5.0,103.0,32.0,6603.0,5.0,100.0,48.0,152.0,31.0,79.0,0.0,314.0,53.0,99.0,8.0,0.0,140.0,7.0,225.0,2.0,0.0,7.0,35.0,95.0,23.0,2.0,19.0,31.0,18.0,1.0,66.0,144.0,172.0,28.0,234.0,173.0,6.0,0.0,1306.0,4.0,0.0,6.0,36.0,8.0,26.0,9.0,5.0,0.0,115.0,0.0,115.0,89.0,75.0,520.0,50.0,4.0,0.0,1.0,19.0,59.0,4.0,10.0,50.0,35.0,151.0,0.0,20.0,106.0,24.0,56.0,58.0,19.0,128.0,102.0,210.0,0.0,6.0,6.0,1.0,11.0,14.0,72.0,0.0,152.0,41.0,9.0,17.0,28.0,1.0,13.0,8.0,2.0,90.0,13.0,57.0,55.0,0.0,182.0,0.0,11.0,128.0
Kazakhstan,0.0,4.0,2.0,12.0,3.0,7.0,10.0,0.0,6.0,2.0,2.0,2.0,3.0,8.0,0.0,6.0,9.0,286.0,0.0,0.0,10.0,9.0,1.0,3.0,1.0,27.0,7.0,28.0,3.0,1.0,5.0,0.0,18.0,1.0,0.0,0.0,2.0,35.0,8.0,0.0,4.0,2.0,2.0,0.0,4.0,33.0,30.0,4.0,32.0,11.0,4.0,1.0,45.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0,17.0,8.0,4.0,5.0,9.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,47.0,19.0,1.0,12.0,19.0,4.0,0.0,15.0,9.0,10.0,12.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,11.0,6.0,0.0,4.0,4.0,0.0,5.0,1.0,0.0,20.0,2.0,7.0,23.0,0.0,0.0,0.0,11.0,4.0
Uganda,0.0,19.0,4.0,13.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,6.0,0.0,10.0,24.0,14.0,9.0,224.0,0.0,0.0,1.0,1.0,11.0,14.0,2.0,3714.0,0.0,34.0,0.0,0.0,6.0,10.0,4.0,1.0,0.0,5.0,33.0,8.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,17.0,2.0,3.0,2.0,0.0,1.0,0.0,16.0,1.0,0.0,8.0,1.0,1.0,16.0,2.0,0.0,0.0,1.0,0.0,10.0,163.0,46.0,57.0,16.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,4.0,3.0,28.0,0.0,6.0,1.0,1.0,0.0,3.0,4.0,2.0,10.0,7.0,0.0,5.0,12.0,0.0,1.0,13.0,6.0,0.0,9.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,23.0,0.0,68.0,4.0,0.0,16.0,0.0,16.0,11.0
Zimbabwe,0.0,2.0,1.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,192.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,5.0,230.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,11.0,19.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0
"Taiwan, Province of China",0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,10.0,1.0,5.0,0.0,92.0,0.0,1286.0,2.0,0.0,6.0,7.0,56.0,3.0,0.0,13.0,0.0,13.0,17.0,0.0,6.0,0.0,11.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,21.0,19.0,1.0,12.0,8.0,0.0,0.0,118.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,43.0,2.0,1.0,0.0,0.0,1.0,69.0,0.0,3.0,7.0,236.0,3.0,0.0,3.0,14.0,1.0,0.0,1.0,1.0,47.0,9.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,24.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,23.0,1.0,0.0,0.0,4.0,14.0
Ukraine,0.0,22.0,0.0,495.0,0.0,27.0,26.0,0.0,0.0,0.0,10.0,5.0,11.0,319.0,2.0,72.0,6.0,6475.0,1.0,8.0,93.0,2.0,14.0,245.0,1.0,150.0,10.0,20.0,3.0,0.0,2.0,0.0,12.0,0.0,0.0,2.0,5.0,62.0,22.0,0.0,6.0,2.0,9.0,1.0,69.0,38.0,141.0,0.0,9.0,9.0,1.0,0.0,169.0,0.0,2.0,0.0,1.0,0.0,9.0,13.0,0.0,0.0,8.0,1.0,9.0,88.0,2.0,296.0,5.0,3.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,12.0,99.0,0.0,121.0,0.0,9.0,1.0,26.0,25.0,19.0,27.0,13.0,0.0,0.0,1.0,0.0,10.0,1.0,16.0,0.0,24.0,14.0,0.0,9.0,36.0,0.0,1.0,0.0,0.0,170.0,2.0,57.0,22.0,0.0,10.0,0.0,13.0,21.0
Botswana,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Iraq,0.0,10.0,0.0,47.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1.0,4.0,96.0,350.0,0.0,0.0,3.0,0.0,3.0,107.0,0.0,183.0,1.0,93.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,84.0,36.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,20.0,13.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,1.0,3.0,2.0,22.0,2.0
Niger,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,7.0
Madagascar,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Nigeria,0.0,1.0,1.0,32.0,2.0,4.0,4.0,18.0,11.0,1.0,29.0,6.0,9.0,159.0,0.0,43.0,0.0,1201.0,1.0,0.0,27.0,10.0,5.0,2.0,3.0,361.0,2.0,53.0,2.0,0.0,9.0,1.0,27.0,2.0,0.0,12.0,4.0,53.0,11.0,1.0,23.0,12.0,4.0,0.0,10.0,75.0,36.0,1.0,37.0,4.0,3.0,0.0,50.0,0.0,0.0,172.0,3.0,0.0,72.0,2.0,0.0,0.0,4.0,0.0,19.0,223.0,60.0,309.0,27.0,2.0,0.0,0.0,5.0,6.0,15.0,2.0,5.0,11.0,87.0,0.0,26.0,16.0,10.0,0.0,31.0,5.0,181.0,48.0,19.0,0.0,6.0,21.0,0.0,3.0,8.0,97.0,0.0,15.0,9.0,0.0,13.0,2.0,3.0,1.0,2.0,1.0,47.0,0.0,98.0,23.0,0.0,1.0,1.0,68.0,35.0
